"Year","Domain","Measure","FIPS","County","State","Value"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46135","Yankton","SD","45.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46137","Ziebach","SD","32.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47001","Anderson","TN","39"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47003","Bedford","TN","37.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47005","Benton","TN","36.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47007","Bledsoe","TN","36.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47009","Blount","TN","42.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47011","Bradley","TN","38.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47013","Campbell","TN","35.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47015","Cannon","TN","39"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47017","Carroll","TN","40.349999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47019","Carter","TN","37.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47021","Cheatham","TN","38.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47023","Chester","TN","37"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47025","Claiborne","TN","39.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47027","Clay","TN","34.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47029","Cocke","TN","37.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47031","Coffee","TN","35.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47033","Crockett","TN","35.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47035","Cumberland","TN","36.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47037","Davidson","TN","40.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47039","Decatur","TN","36.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47041","Dekalb","TN","37.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47043","Dickson","TN","39.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47045","Dyer","TN","39.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47047","Fayette","TN","40.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47049","Fentress","TN","34.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47051","Franklin","TN","39.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47053","Gibson","TN","40.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47055","Giles","TN","38.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47057","Grainger","TN","36.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47059","Greene","TN","36.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47061","Grundy","TN","35.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47063","Hamblen","TN","37.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47065","Hamilton","TN","43.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47067","Hancock","TN","34"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47069","Hardeman","TN","33"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47071","Hardin","TN","35.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47073","Hawkins","TN","40.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47075","Haywood","TN","34.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47077","Henderson","TN","36.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47079","Henry","TN","38.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47081","Hickman","TN","38.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47083","Houston","TN","38.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47085","Humphreys","TN","37.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47087","Jackson","TN","36.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47089","Jefferson","TN","41.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47091","Johnson","TN","34.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47093","Knox","TN","45.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47095","Lake","TN","33.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47097","Lauderdale","TN","32.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47099","Lawrence","TN","37"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47101","Lewis","TN","35.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47103","Lincoln","TN","39.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47105","Loudon","TN","45.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47107","Mcminn","TN","34.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47109","Mcnairy","TN","35.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47111","Macon","TN","35.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47113","Madison","TN","40.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47115","Marion","TN","37.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47117","Marshall","TN","38.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47119","Maury","TN","44.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47121","Meigs","TN","38.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47123","Monroe","TN","40.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47125","Montgomery","TN","38.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47127","Moore","TN","40.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47129","Morgan","TN","35.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47131","Obion","TN","36.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47133","Overton","TN","35.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47135","Perry","TN","35.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47137","Pickett","TN","37.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","47139","Polk","TN","36.599999999999994"
